alternative.id,container.title,created,deposited,doi,indexed,ISBN,ISSN,issue,issued,member,page,prefix,publisher,reference.count,score,source,subject,title,type,update.policy,URL,volume,archive,license_date,license_URL,license_delay.in.days,license_content.version,abstract,subtitle,archive_,NA.,NA..1,funding_name,funding_award,funding_DOI,funding_doi.asserted.by,author_given,author_family,author_affiliation,author_ORCID
S1479262116000344,Plant Genetic Resources,2016-10-25,2017-04-04,10.1017/s1479262116000344,2017-04-04,,"1479-2621,1479-263X",04,2016-10-25,http://id.crossref.org/member/56,246-255,http://id.crossref.org/prefix/10.1017,Cambridge University Press (CUP),76,1,CrossRef,"Agronomy and Crop Science,Plant Science,Genetics",Using evolutionary tools to search for novel psychoactive plants,journal-article,NA,http://dx.doi.org/10.1017/s1479262116000344,14,NA,NA,NA,NA,NA,"<jats:title>Abstract</jats:title>
            <jats:p>Bioprospecting is the search for valuable products from natural sources. Given that most species are poorly known, a key question is where to search. Ethnodirected bioprospecting approaches use traditional knowledge in the process of selecting plants to screen for desired properties. A complementary approach is to utilize phylogenetic analyses based on traditional uses or known chemistry to identify lineages in which desired properties are most likely to be found. Novel discoveries of plant bioactivity from these approaches can aid the development of treatments for diseases with unmet medical needs. For example, neurological disorders are a growing concern, and psychoactive plants used in traditional medicine may provide botanical sources for bioactivity relevant for treating diseases related to the brain and nervous system. However, no systematic study has explored the diversity and phylogenetic distribution of psychoactive plants. We compiled a database of 501 psychoactive plant species and their properties from published sources. We mapped these plant attributes on a phylogenetic tree of all land plant genera and showed that psychoactive properties are not randomly distributed on the phylogeny of land plants; instead certain plant lineages show overabundance of psychoactive properties. Furthermore, employing a ‘hot nodes’ approach to identify these lineages, we can narrow down our search for novel psychoactive plants to 8.5% of all plant genera for psychoactivity in general and 1–4% for specific categories of psychoactivity investigated. Our results showcase the potential of using a phylogenetic approach to bioprospect plants for psychoactivity and can serve as foundation for future investigations.</jats:p>",NA,NA,NA,NA,NA,NA,NA,NA,Robert R.,Dunn,NA,NA
S1479262116000344,Plant Genetic Resources,2016-10-25,2017-04-04,10.1017/s1479262116000344,2017-04-04,,"1479-2621,1479-263X",04,2016-10-25,http://id.crossref.org/member/56,246-255,http://id.crossref.org/prefix/10.1017,Cambridge University Press (CUP),76,1,CrossRef,"Agronomy and Crop Science,Plant Science,Genetics",Using evolutionary tools to search for novel psychoactive plants,journal-article,NA,http://dx.doi.org/10.1017/s1479262116000344,14,NA,NA,NA,NA,NA,"<jats:title>Abstract</jats:title>
            <jats:p>Bioprospecting is the search for valuable products from natural sources. Given that most species are poorly known, a key question is where to search. Ethnodirected bioprospecting approaches use traditional knowledge in the process of selecting plants to screen for desired properties. A complementary approach is to utilize phylogenetic analyses based on traditional uses or known chemistry to identify lineages in which desired properties are most likely to be found. Novel discoveries of plant bioactivity from these approaches can aid the development of treatments for diseases with unmet medical needs. For example, neurological disorders are a growing concern, and psychoactive plants used in traditional medicine may provide botanical sources for bioactivity relevant for treating diseases related to the brain and nervous system. However, no systematic study has explored the diversity and phylogenetic distribution of psychoactive plants. We compiled a database of 501 psychoactive plant species and their properties from published sources. We mapped these plant attributes on a phylogenetic tree of all land plant genera and showed that psychoactive properties are not randomly distributed on the phylogeny of land plants; instead certain plant lineages show overabundance of psychoactive properties. Furthermore, employing a ‘hot nodes’ approach to identify these lineages, we can narrow down our search for novel psychoactive plants to 8.5% of all plant genera for psychoactivity in general and 1–4% for specific categories of psychoactivity investigated. Our results showcase the potential of using a phylogenetic approach to bioprospect plants for psychoactivity and can serve as foundation for future investigations.</jats:p>",NA,NA,NA,NA,NA,NA,NA,NA,C. Haris,Saslis-Lagoudakis,NA,NA
S1055790316302421,Molecular Phylogenetics and Evolution,2016-09-19,2017-03-10,10.1016/j.ympev.2016.09.017,2017-03-10,,1055-7903,NA,2017-01,http://id.crossref.org/member/78,86-102,http://id.crossref.org/prefix/10.1016,Elsevier BV,158,1,CrossRef,"Genetics,Ecology, Evolution, Behavior and Systematics,Molecular Biology",Waking the undead: Implications of a soft explosive model for the timing of placental mammal diversification,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ympev.2016.09.017,106,NA,2017-01-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,National Science Foundation,DEB-1457735,10.13039/100000001,publisher,Mark S.,Springer,NA,NA
S1055790316302421,Molecular Phylogenetics and Evolution,2016-09-19,2017-03-10,10.1016/j.ympev.2016.09.017,2017-03-10,,1055-7903,NA,2017-01,http://id.crossref.org/member/78,86-102,http://id.crossref.org/prefix/10.1016,Elsevier BV,158,1,CrossRef,"Genetics,Ecology, Evolution, Behavior and Systematics,Molecular Biology",Waking the undead: Implications of a soft explosive model for the timing of placental mammal diversification,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ympev.2016.09.017,106,NA,2017-01-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,National Science Foundation,DEB-1457735,10.13039/100000001,publisher,Christopher A.,Emerling,NA,NA
S1055790316302421,Molecular Phylogenetics and Evolution,2016-09-19,2017-03-10,10.1016/j.ympev.2016.09.017,2017-03-10,,1055-7903,NA,2017-01,http://id.crossref.org/member/78,86-102,http://id.crossref.org/prefix/10.1016,Elsevier BV,158,1,CrossRef,"Genetics,Ecology, Evolution, Behavior and Systematics,Molecular Biology",Waking the undead: Implications of a soft explosive model for the timing of placental mammal diversification,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ympev.2016.09.017,106,NA,2017-01-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,National Science Foundation,DEB-1457735,10.13039/100000001,publisher,Robert W.,Meredith,NA,NA
S1055790316302421,Molecular Phylogenetics and Evolution,2016-09-19,2017-03-10,10.1016/j.ympev.2016.09.017,2017-03-10,,1055-7903,NA,2017-01,http://id.crossref.org/member/78,86-102,http://id.crossref.org/prefix/10.1016,Elsevier BV,158,1,CrossRef,"Genetics,Ecology, Evolution, Behavior and Systematics,Molecular Biology",Waking the undead: Implications of a soft explosive model for the timing of placental mammal diversification,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ympev.2016.09.017,106,NA,2017-01-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,National Science Foundation,DEB-1457735,10.13039/100000001,publisher,Jan E.,Janečka,NA,NA
S1055790316302421,Molecular Phylogenetics and Evolution,2016-09-19,2017-03-10,10.1016/j.ympev.2016.09.017,2017-03-10,,1055-7903,NA,2017-01,http://id.crossref.org/member/78,86-102,http://id.crossref.org/prefix/10.1016,Elsevier BV,158,1,CrossRef,"Genetics,Ecology, Evolution, Behavior and Systematics,Molecular Biology",Waking the undead: Implications of a soft explosive model for the timing of placental mammal diversification,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ympev.2016.09.017,106,NA,2017-01-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,National Science Foundation,DEB-1457735,10.13039/100000001,publisher,Eduardo,Eizirik,NA,NA
S1055790316302421,Molecular Phylogenetics and Evolution,2016-09-19,2017-03-10,10.1016/j.ympev.2016.09.017,2017-03-10,,1055-7903,NA,2017-01,http://id.crossref.org/member/78,86-102,http://id.crossref.org/prefix/10.1016,Elsevier BV,158,1,CrossRef,"Genetics,Ecology, Evolution, Behavior and Systematics,Molecular Biology",Waking the undead: Implications of a soft explosive model for the timing of placental mammal diversification,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ympev.2016.09.017,106,NA,2017-01-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,National Science Foundation,DEB-1457735,10.13039/100000001,publisher,William J.,Murphy,NA,NA
S1055790316302421,Molecular Phylogenetics and Evolution,2016-09-19,2017-03-10,10.1016/j.ympev.2016.09.017,2017-03-10,,1055-7903,NA,2017-01,http://id.crossref.org/member/78,86-102,http://id.crossref.org/prefix/10.1016,Elsevier BV,158,1,CrossRef,"Genetics,Ecology, Evolution, Behavior and Systematics,Molecular Biology",Waking the undead: Implications of a soft explosive model for the timing of placental mammal diversification,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ympev.2016.09.017,106,NA,2017-01-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,NSF Postdoctoral Research Fellowship in Biology,1523943,NA,NA,Mark S.,Springer,NA,NA
S1055790316302421,Molecular Phylogenetics and Evolution,2016-09-19,2017-03-10,10.1016/j.ympev.2016.09.017,2017-03-10,,1055-7903,NA,2017-01,http://id.crossref.org/member/78,86-102,http://id.crossref.org/prefix/10.1016,Elsevier BV,158,1,CrossRef,"Genetics,Ecology, Evolution, Behavior and Systematics,Molecular Biology",Waking the undead: Implications of a soft explosive model for the timing of placental mammal diversification,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ympev.2016.09.017,106,NA,2017-01-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,NSF Postdoctoral Research Fellowship in Biology,1523943,NA,NA,Christopher A.,Emerling,NA,NA
S1055790316302421,Molecular Phylogenetics and Evolution,2016-09-19,2017-03-10,10.1016/j.ympev.2016.09.017,2017-03-10,,1055-7903,NA,2017-01,http://id.crossref.org/member/78,86-102,http://id.crossref.org/prefix/10.1016,Elsevier BV,158,1,CrossRef,"Genetics,Ecology, Evolution, Behavior and Systematics,Molecular Biology",Waking the undead: Implications of a soft explosive model for the timing of placental mammal diversification,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ympev.2016.09.017,106,NA,2017-01-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,NSF Postdoctoral Research Fellowship in Biology,1523943,NA,NA,Robert W.,Meredith,NA,NA
S1055790316302421,Molecular Phylogenetics and Evolution,2016-09-19,2017-03-10,10.1016/j.ympev.2016.09.017,2017-03-10,,1055-7903,NA,2017-01,http://id.crossref.org/member/78,86-102,http://id.crossref.org/prefix/10.1016,Elsevier BV,158,1,CrossRef,"Genetics,Ecology, Evolution, Behavior and Systematics,Molecular Biology",Waking the undead: Implications of a soft explosive model for the timing of placental mammal diversification,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ympev.2016.09.017,106,NA,2017-01-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,NSF Postdoctoral Research Fellowship in Biology,1523943,NA,NA,Jan E.,Janečka,NA,NA
S1055790316302421,Molecular Phylogenetics and Evolution,2016-09-19,2017-03-10,10.1016/j.ympev.2016.09.017,2017-03-10,,1055-7903,NA,2017-01,http://id.crossref.org/member/78,86-102,http://id.crossref.org/prefix/10.1016,Elsevier BV,158,1,CrossRef,"Genetics,Ecology, Evolution, Behavior and Systematics,Molecular Biology",Waking the undead: Implications of a soft explosive model for the timing of placental mammal diversification,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ympev.2016.09.017,106,NA,2017-01-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,NSF Postdoctoral Research Fellowship in Biology,1523943,NA,NA,Eduardo,Eizirik,NA,NA
S1055790316302421,Molecular Phylogenetics and Evolution,2016-09-19,2017-03-10,10.1016/j.ympev.2016.09.017,2017-03-10,,1055-7903,NA,2017-01,http://id.crossref.org/member/78,86-102,http://id.crossref.org/prefix/10.1016,Elsevier BV,158,1,CrossRef,"Genetics,Ecology, Evolution, Behavior and Systematics,Molecular Biology",Waking the undead: Implications of a soft explosive model for the timing of placental mammal diversification,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ympev.2016.09.017,106,NA,2017-01-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,NSF Postdoctoral Research Fellowship in Biology,1523943,NA,NA,William J.,Murphy,NA,NA
752,BMC Evolutionary Biology,2016-09-09,2016-09-09,10.1186/s12862-016-0752-7,2016-11-13,,1471-2148,1,2016-09-09,http://id.crossref.org/member/297,NA,http://id.crossref.org/prefix/10.1186,Springer Nature,67,1,CrossRef,"Ecology, Evolution, Behavior and Systematics",Adaptive evolution of seed oil content in angiosperms: accounting for the global patterns of seed oils,journal-article,http://dx.doi.org/10.1007/springer_crossmark_policy,http://dx.doi.org/10.1186/s12862-016-0752-7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S.A.S. PIVERT,NA,NA,NA,Anushree,Sanyal,NA,NA
752,BMC Evolutionary Biology,2016-09-09,2016-09-09,10.1186/s12862-016-0752-7,2016-11-13,,1471-2148,1,2016-09-09,http://id.crossref.org/member/297,NA,http://id.crossref.org/prefix/10.1186,Springer Nature,67,1,CrossRef,"Ecology, Evolution, Behavior and Systematics",Adaptive evolution of seed oil content in angiosperms: accounting for the global patterns of seed oils,journal-article,http://dx.doi.org/10.1007/springer_crossmark_policy,http://dx.doi.org/10.1186/s12862-016-0752-7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S.A.S. PIVERT,NA,NA,NA,Guillaume,Decocq,NA,NA
,Science Editing,2016-08-22,2016-08-26,10.6087/kcse.75,2016-11-13,,"2288-8063,2288-7474",2,2016-08-20,http://id.crossref.org/member/4099,109-111,http://id.crossref.org/prefix/10.6087,Korean Council of Science Editors,9,1,CrossRef,,Using the Crossref Metadata API to explore publisher content,journal-article,http://dx.doi.org/10.6087/crossmark_policy,http://dx.doi.org/10.6087/kcse.75,3,NA,2016-08-20,http://creativecommons.org/licenses/by-nc/3.0/,0,tdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rachael,Lammey,NA,http://orcid.org/0000-0001-5800-1434
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Iwona,Dullinger,"Division of Conservation Biology, Vegetation- and Landscape Ecology, Department of Botany and Biodiversity Research; University of Vienna; Rennweg 14 Vienna 1030 Austria, Institute of Social Ecology, Faculty for Interdisciplinary Studies, Alps Adria University; Schottenfeldgasse 29 Vienna 1070 Austria, NA",NA
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Johannes,Wessely,"NA, NA, Division of Conservation Biology, Vegetation- and Landscape Ecology, Department of Botany and Biodiversity Research; University of Vienna; Rennweg 14 Vienna 1030 Austria",NA
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Oliver,Bossdorf,"NA, NA, Institute of Evolution and Ecology, University of Tübingen; Auf der Morgenstelle 5 Tübingen 72076 Germany",NA
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Wayne,Dawson,"Ecology, Department of Biology; University of Konstanz; Universitätsstrasse 10 Konstanz 78457 Germany, School of Biological and Biomedical Sciences; Durham University; South Road Durham DH1 3LE UK, NA",NA
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Franz,Essl,"NA, NA, Division of Conservation Biology, Vegetation- and Landscape Ecology, Department of Botany and Biodiversity Research; University of Vienna; Rennweg 14 Vienna 1030 Austria",NA
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Andreas,Gattringer,"NA, NA, Division of Conservation Biology, Vegetation- and Landscape Ecology, Department of Botany and Biodiversity Research; University of Vienna; Rennweg 14 Vienna 1030 Austria",NA
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Günther,Klonner,"NA, NA, Division of Conservation Biology, Vegetation- and Landscape Ecology, Department of Botany and Biodiversity Research; University of Vienna; Rennweg 14 Vienna 1030 Austria",NA
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Holger,Kreft,"NA, NA, Department of Biodiversity, Macroecology and Biogeography; University of Göttingen; Büsgenweg 1 Göttingen 37077 Germany",http://orcid.org/0000-0003-4471-8236
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Michael,Kuttner,"NA, NA, Division of Conservation Biology, Vegetation- and Landscape Ecology, Department of Botany and Biodiversity Research; University of Vienna; Rennweg 14 Vienna 1030 Austria",NA
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Dietmar,Moser,"NA, NA, Division of Conservation Biology, Vegetation- and Landscape Ecology, Department of Botany and Biodiversity Research; University of Vienna; Rennweg 14 Vienna 1030 Austria",NA
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Jan,Pergl,"NA, NA, Department of Invasion Ecology; Institute of Botany, The Czech Academy of Sciences; Průhonice 25243 Czech Republic",NA
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Petr,Pyšek,"Department of Invasion Ecology; Institute of Botany, The Czech Academy of Sciences; Průhonice 25243 Czech Republic, Department of Ecology, Faculty of Science; Charles University in Prague; Viničná 7 Prague 12844 Czech Republic, NA",NA
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Wilfried,Thuiller,"Laboratoire d’Écologie Alpine (LECA), University of Grenoble Alpes; Grenoble 38000 France, Laboratoire d’Écologie Alpine (LECA), CNRS; Grenoble 38000 France, NA",NA
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Mark,van Kleunen,"NA, NA, Ecology, Department of Biology; University of Konstanz; Universitätsstrasse 10 Konstanz 78457 Germany",NA
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Patrick,Weigelt,"NA, NA, Department of Biodiversity, Macroecology and Biogeography; University of Göttingen; Büsgenweg 1 Göttingen 37077 Germany",http://orcid.org/0000-0002-2485-3708
,Global Ecology and Biogeography,2016-08-25,2016-12-14,10.1111/geb.12512,2016-12-14,,1466-822X,1,2016-08-25,http://id.crossref.org/member/311,43-53,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics",Climate change will increase the naturalization risk from garden plants in Europe,journal-article,NA,http://dx.doi.org/10.1111/geb.12512,26,Portico,2016-08-25,http://doi.wiley.com/10.1002/tdm_license_1,0,tdm,NA,Naturalization risk from garden plants,NA,NA,NA,European Respiratory Society,"BiodivERsA2013-99, NA, NA",10.13039/100008593,publisher,Marten,Winter,"NA, NA, German Centre for Integrative Biodiversity Research (iDiv); Halle-Jena-Leipzig, Deutscher Platz 5e Leipzig 04103 Germany",NA
